Date	BTC Price	EOS Price	XIN Price	ETH Price	DOT Price	MOB Price	UNI Price	BOX Price
2020-04-20	$7,086.61	$2.65	$165.74	$0.00	$0.00	$0.00	$0.00	$1.24
2020-04-21	$6,855.23	$2.54	$159.63	$0.00	$0.00	$0.00	$0.00	$1.19
2020-04-22	$7,126.36	$2.63	$165.53	$0.00	$0.00	$0.00	$0.00	$1.24
2020-04-23	$7,460.71	$2.69	$164.93	$0.00	$0.00	$0.00	$0.00	$1.28
2020-04-24	$7,502.76	$2.69	$164.21	$0.00	$0.00	$0.00	$0.00	$1.28
2020-04-25	$7,641.36	$2.77	$164.58	$0.00	$0.00	$0.00	$0.00	$1.31
2020-04-26	$7,598.37	$2.72	$166.77	$0.00	$0.00	$0.00	$0.00	$1.30
2020-04-27	$7,713.46	$2.72	$166.29	$0.00	$0.00	$0.00	$0.00	$1.31
2020-04-28	$7,760.42	$2.74	$166.81	$0.00	$0.00	$0.00	$0.00	$1.32
2020-04-29	$8,374.86	$2.92	$168.92	$0.00	$0.00	$0.00	$0.00	$1.41
2020-04-30	$8,823.68	$2.86	$168.81	$0.00	$0.00	$0.00	$0.00	$1.45
2020-05-01	$8,811.32	$2.88	$170.65	$0.00	$0.00	$0.00	$0.00	$1.45
2020-05-02	$8,933.03	$2.88	$169.15	$0.00	$0.00	$0.00	$0.00	$1.46
2020-05-03	$8,839.21	$2.82	$162.68	$0.00	$0.00	$0.00	$0.00	$1.44
2020-05-04	$8,857.89	$2.78	$165.82	$0.00	$0.00	$0.00	$0.00	$1.44
2020-05-05	$8,842.42	$2.75	$161.80	$0.00	$0.00	$0.00	$0.00	$1.43
2020-05-06	$9,318.68	$2.80	$161.72	$0.00	$0.00	$0.00	$0.00	$1.48
2020-05-07	$9,445.76	$2.68	$161.02	$0.00	$0.00	$0.00	$0.00	$1.48
2020-05-08	$9,970.74	$2.74	$168.12	$0.00	$0.00	$0.00	$0.00	$1.54
2020-05-09	$9,684.74	$2.79	$168.50	$0.00	$0.00	$0.00	$0.00	$1.52
2020-05-10	$8,673.54	$2.43	$159.34	$0.00	$0.00	$0.00	$0.00	$1.36
2020-05-11	$8,910.50	$2.44	$165.77	$0.00	$0.00	$0.00	$0.00	$1.39
2020-05-12	$8,895.96	$2.46	$161.08	$0.00	$0.00	$0.00	$0.00	$1.39
2020-05-13	$9,102.72	$2.49	$165.07	$0.00	$0.00	$0.00	$0.00	$1.42
2020-05-14	$9,671.28	$2.52	$162.70	$0.00	$0.00	$0.00	$0.00	$1.48
2020-05-15	$9,490.21	$2.59	$163.49	$0.00	$0.00	$0.00	$0.00	$1.47
2020-05-16	$9,381.45	$2.62	$162.98	$0.00	$0.00	$0.00	$0.00	$1.46
2020-05-17	$9,783.46	$2.66	$163.82	$0.00	$0.00	$0.00	$0.00	$1.51
2020-05-18	$9,698.03	$2.65	$162.03	$0.00	$0.00	$0.00	$0.00	$1.50
2020-05-19	$9,678.96	$2.62	$161.53	$0.00	$0.00	$0.00	$0.00	$1.49
2020-05-20	$9,523.19	$2.59	$160.03	$0.00	$0.00	$0.00	$0.00	$1.47
2020-05-21	$9,094.96	$2.47	$149.61	$0.00	$0.00	$0.00	$0.00	$1.40
2020-05-22	$9,198.98	$2.54	$156.46	$0.00	$0.00	$0.00	$0.00	$1.43
2020-05-23	$9,184.69	$2.57	$158.11	$0.00	$0.00	$0.00	$0.00	$1.43
2020-05-24	$9,083.24	$2.55	$153.68	$0.00	$0.00	$0.00	$0.00	$1.41
2020-05-25	$8,780.49	$2.51	$154.45	$0.00	$0.00	$0.00	$0.00	$1.38
2020-05-26	$8,772.89	$2.47	$150.69	$0.00	$0.00	$0.00	$0.00	$1.37
2020-05-27	$9,159.93	$2.55	$154.39	$0.00	$0.00	$0.00	$0.00	$1.42
2020-05-28	$9,467.32	$2.59	$151.61	$0.00	$0.00	$0.00	$0.00	$1.46
2020-05-29	$9,405.00	$2.62	$150.76	$0.00	$0.00	$0.00	$0.00	$1.45
2020-05-30	$9,550.36	$2.68	$150.17	$0.00	$0.00	$0.00	$0.00	$1.48
2020-05-31	$9,465.73	$2.70	$150.33	$0.00	$0.00	$0.00	$0.00	$1.47
2020-06-01	$9,553.47	$2.70	$153.04	$0.00	$0.00	$0.00	$0.00	$1.48
2020-06-02	$9,520.56	$2.67	$162.99	$0.00	$0.00	$0.00	$0.00	$1.48
2020-06-03	$9,547.79	$2.67	$164.17	$0.00	$0.00	$0.00	$0.00	$1.49
2020-06-04	$9,752.04	$2.72	$160.90	$0.00	$0.00	$0.00	$0.00	$1.51
2020-06-05	$9,696.83	$2.76	$159.86	$0.00	$0.00	$0.00	$0.00	$1.51
2020-06-06	$9,667.07	$2.82	$162.01	$0.00	$0.00	$0.00	$0.00	$1.52
2020-06-07	$9,505.91	$2.76	$158.91	$0.00	$0.00	$0.00	$0.00	$1.49
2020-06-08	$9,505.91	$2.76	$158.91	$0.00	$0.00	$0.00	$0.00	$1.49
2020-06-09	$9,721.17	$2.77	$165.00	$0.00	$0.00	$0.00	$0.00	$1.52
2020-06-09	$9,732.17	$2.77	$164.96	$0.00	$0.00	$0.00	$0.00	$1.52
2020-06-10	$9,755.65	$2.76	$164.44	$0.00	$0.00	$0.00	$0.00	$1.52
2020-06-11	$9,602.66	$2.67	$157.88	$0.00	$0.00	$0.00	$0.00	$1.49
2020-06-12	$9,439.60	$2.59	$151.76	$0.00	$0.00	$0.00	$0.00	$1.45
2020-06-13	$9,461.26	$2.59	$151.63	$0.00	$0.00	$0.00	$0.00	$1.46
2020-06-14	$9,438.10	$2.55	$149.33	$0.00	$0.00	$0.00	$0.00	$1.45
2020-06-15	$9,308.39	$2.49	$149.14	$0.00	$0.00	$0.00	$0.00	$1.42
2020-06-16	$9,472.08	$2.54	$151.79	$0.00	$0.00	$0.00	$0.00	$1.45
2020-06-17	$9,435.38	$2.56	$150.57	$0.00	$0.00	$0.00	$0.00	$1.45
2020-06-18	$9,422.71	$2.54	$151.46	$0.00	$0.00	$0.00	$0.00	$1.44
2020-06-19	$9,385.07	$2.53	$151.66	$0.00	$0.00	$0.00	$0.00	$1.44
2020-06-20	$9,269.49	$2.48	$149.57	$0.00	$0.00	$0.00	$0.00	$1.42
2020-06-21	$9,375.38	$2.53	$150.49	$0.00	$0.00	$0.00	$0.00	$1.44
2020-06-22	$9,450.17	$2.54	$151.87	$0.00	$0.00	$0.00	$0.00	$1.45
2020-06-23	$9,660.94	$2.57	$153.92	$0.00	$0.00	$0.00	$0.00	$1.47
2020-06-24	$9,299.87	$2.47	$149.42	$0.00	$0.00	$0.00	$0.00	$1.42
2020-06-25	$9,225.92	$2.49	$151.44	$0.00	$0.00	$0.00	$0.00	$1.42
2020-06-26	$9,160.93	$2.47	$151.01	$0.00	$0.00	$0.00	$0.00	$1.41
2020-06-27	$9,153.86	$2.45	$149.78	$0.00	$0.00	$0.00	$0.00	$1.40
2020-06-28	$9,142.47	$2.38	$148.46	$0.00	$0.00	$0.00	$0.00	$1.39
2020-06-29	$9,097.36	$2.35	$145.54	$0.00	$0.00	$0.00	$0.00	$1.38
2020-06-30	$9,159.37	$2.36	$149.11	$0.00	$0.00	$0.00	$0.00	$1.39
2020-07-01	$9,245.36	$2.38	$154.57	$0.00	$0.00	$0.00	$0.00	$1.41
2020-07-02	$9,121.81	$2.34	$151.55	$0.00	$0.00	$0.00	$0.00	$1.38
2020-07-03	$9,097.73	$2.43	$153.44	$0.00	$0.00	$0.00	$0.00	$1.40
2020-07-04	$9,066.20	$2.44	$156.38	$0.00	$0.00	$0.00	$0.00	$1.40
2020-07-05	$9,049.98	$2.42	$155.38	$0.00	$0.00	$0.00	$0.00	$1.39
2020-07-06	$9,263.28	$2.56	$159.68	$0.00	$0.00	$0.00	$0.00	$1.44
2020-07-07	$9,269.76	$2.55	$162.40	$0.00	$0.00	$0.00	$0.00	$1.44
2020-07-08	$9,412.18	$2.66	$164.42	$0.00	$0.00	$0.00	$0.00	$1.47
2020-07-09	$9,246.96	$2.63	$166.00	$0.00	$0.00	$0.00	$0.00	$1.45
2020-07-10	$9,231.80	$2.62	$171.40	$0.00	$0.00	$0.00	$0.00	$1.45
2020-07-11	$9,220.98	$2.61	$171.77	$0.00	$0.00	$0.00	$0.00	$1.45
2020-07-12	$9,230.53	$2.60	$175.75	$0.00	$0.00	$0.00	$0.00	$1.45
2020-07-13	$9,267.02	$2.61	$177.03	$0.00	$0.00	$0.00	$0.00	$1.46
2020-07-14	$9,217.28	$2.55	$171.65	$0.00	$0.00	$0.00	$0.00	$1.44
2020-07-15	$9,198.36	$2.52	$174.94	$0.00	$0.00	$0.00	$0.00	$1.44
2020-07-16	$9,122.96	$2.48	$171.53	$0.00	$0.00	$0.00	$0.00	$1.42
2020-07-17	$9,144.83	$2.50	$179.84	$0.00	$0.00	$0.00	$0.00	$1.43
2020-07-18	$9,215.70	$2.52	$179.87	$0.00	$0.00	$0.00	$0.00	$1.44
2020-07-19	$9,114.59	$2.48	$175.33	$0.00	$0.00	$0.00	$0.00	$1.42
2020-07-20	$9,161.71	$2.58	$176.95	$0.00	$0.00	$0.00	$0.00	$1.44
2020-07-21	$9,348.14	$2.60	$175.66	$0.00	$0.00	$0.00	$0.00	$1.47
2020-07-22	$9,353.52	$2.60	$173.97	$0.00	$0.00	$0.00	$0.00	$1.46
2020-07-23	$9,512.27	$2.65	$177.81	$0.00	$0.00	$0.00	$0.00	$1.49
2020-07-24	$9,540.77	$2.61	$177.53	$0.00	$0.00	$0.00	$0.00	$1.49
2020-07-25	$9,585.37	$2.65	$182.01	$0.00	$0.00	$0.00	$0.00	$1.50
2020-07-26	$9,937.21	$2.73	$175.89	$0.00	$0.00	$0.00	$0.00	$1.54
2020-07-27	$10,323.62	$2.70	$174.45	$0.00	$0.00	$0.00	$0.00	$1.58
2020-07-28	$11,131.63	$2.99	$179.13	$0.00	$0.00	$0.00	$0.00	$1.70
2020-07-29	$11,164.28	$3.09	$186.97	$0.00	$0.00	$0.00	$0.00	$1.73
2020-07-30	$11,000.77	$3.02	$184.99	$0.00	$0.00	$0.00	$0.00	$1.70
2020-07-31	$11,341.12	$3.09	$185.27	$0.00	$0.00	$0.00	$0.00	$1.75
2020-08-01	$11,603.97	$3.17	$185.35	$0.00	$0.00	$0.00	$0.00	$1.78
2020-08-02	$11,095.92	$2.95	$174.91	$0.00	$0.00	$0.00	$0.00	$1.69
2020-08-03	$11,312.91	$3.02	$171.01	$0.00	$0.00	$0.00	$0.00	$1.72
2020-08-04	$11,206.80	$3.04	$172.81	$0.00	$0.00	$0.00	$0.00	$1.71
2020-08-05	$11,677.72	$3.07	$173.75	$0.00	$0.00	$0.00	$0.00	$1.77
2020-08-06	$11,838.13	$3.10	$176.22	$0.00	$0.00	$0.00	$0.00	$1.79
2020-08-07	$11,659.42	$3.15	$171.48	$0.00	$0.00	$0.00	$0.00	$1.78
2020-08-08	$11,766.09	$3.08	$174.56	$0.00	$0.00	$0.00	$0.00	$1.78
2020-08-09	$11,609.20	$3.01	$174.59	$0.00	$0.00	$0.00	$0.00	$1.75
2020-08-10	$11,909.12	$3.22	$175.23	$0.00	$0.00	$0.00	$0.00	$1.81
2020-08-11	$11,548.35	$3.06	$177.77	$0.00	$0.00	$0.00	$0.00	$1.76
2020-08-12	$11,593.17	$3.04	$173.92	$0.00	$0.00	$0.00	$0.00	$1.75
2020-08-13	$11,497.31	$3.02	$171.66	$0.00	$0.00	$0.00	$0.00	$1.74
2020-08-14	$11,707.65	$3.16	$173.35	$0.00	$0.00	$0.00	$0.00	$1.78
2020-08-15	$11,864.53	$3.63	$174.91	$0.00	$0.00	$0.00	$0.00	$1.87
2020-08-16	$11,847.82	$3.91	$176.18	$0.00	$0.00	$0.00	$0.00	$1.91
2020-08-17	$12,335.13	$3.80	$180.40	$0.00	$0.00	$0.00	$0.00	$1.95
2020-08-18	$12,001.87	$3.60	$180.81	$0.00	$0.00	$0.00	$0.00	$1.88
2020-08-19	$11,769.24	$3.40	$176.83	$0.00	$0.00	$0.00	$0.00	$1.83
2020-08-20	$11,859.56	$3.43	$176.88	$0.00	$0.00	$0.00	$0.00	$1.84
2020-08-21	$11,756.66	$3.39	$178.84	$0.00	$0.00	$0.00	$0.00	$1.83
2020-08-22	$11,593.41	$3.28	$172.25	$0.00	$0.00	$0.00	$0.00	$1.79
2020-08-23	$11,651.46	$3.34	$174.29	$0.00	$0.00	$0.00	$0.00	$1.81
2020-08-24	$11,751.55	$3.37	$177.81	$0.00	$0.00	$0.00	$0.00	$1.82
2020-08-25	$11,457.10	$3.24	$173.21	$0.00	$0.00	$0.00	$0.00	$1.77
2020-08-26	$11,484.45	$3.15	$176.82	$0.00	$0.00	$0.00	$0.00	$1.76
2020-08-27	$11,341.61	$3.00	$172.21	$0.00	$0.00	$0.00	$0.00	$1.72
2020-08-28	$11,513.69	$3.15	$180.08	$0.00	$0.00	$0.00	$0.00	$1.77
2020-08-29	$11,516.12	$3.17	$182.06	$0.00	$0.00	$0.00	$0.00	$1.77
2020-08-30	$11,631.09	$3.22	$176.49	$0.00	$0.00	$0.00	$0.00	$1.79
2020-08-31	$11,746.39	$3.23	$175.55	$0.00	$0.00	$0.00	$0.00	$1.80
2020-09-01	$12,011.89	$3.37	$172.70	$0.00	$0.00	$0.00	$0.00	$1.84
2020-09-02	$11,367.34	$3.05	$178.03	$0.00	$0.00	$0.00	$0.00	$1.74
2020-09-03	$10,726.79	$2.89	$172.83	$0.00	$0.00	$0.00	$0.00	$1.64
2020-09-04	$10,329.91	$2.86	$161.97	$0.00	$0.00	$0.00	$0.00	$1.59
2020-09-05	$10,295.24	$3.06	$164.09	$0.00	$0.00	$0.00	$0.00	$1.62
2020-09-06	$10,190.49	$2.90	$158.92	$0.00	$0.00	$0.00	$0.00	$1.58
2020-09-07	$10,168.64	$2.81	$158.55	$0.00	$0.00	$0.00	$0.00	$1.57
2020-09-08	$10,098.30	$2.75	$158.01	$0.00	$0.00	$0.00	$0.00	$1.55
2020-09-09	$10,268.62	$2.80	$168.32	$0.00	$0.00	$0.00	$0.00	$1.58
2020-09-10	$10,391.68	$2.78	$159.61	$0.00	$0.00	$0.00	$0.00	$1.58
2020-09-11	$10,316.64	$2.79	$153.61	$0.00	$0.00	$0.00	$0.00	$1.57
2020-09-12	$10,377.47	$2.79	$153.38	$0.00	$0.00	$0.00	$0.00	$1.58
2020-09-13	$10,342.15	$2.72	$141.21	$0.00	$0.00	$0.00	$0.00	$1.56
2020-09-14	$10,710.19	$2.76	$138.74	$0.00	$0.00	$0.00	$0.00	$1.60
2020-09-15	$10,783.55	$2.72	$134.32	$0.00	$0.00	$0.00	$0.00	$1.59
2020-09-16	$10,996.08	$2.72	$137.33	$0.00	$0.00	$0.00	$0.00	$1.62
2020-09-17	$10,853.15	$2.73	$133.05	$0.00	$0.00	$0.00	$0.00	$1.60
2020-09-18	$10,906.65	$2.69	$140.29	$0.00	$0.00	$0.00	$0.00	$1.61
2020-09-19	$11,084.64	$2.72	$135.92	$0.00	$0.00	$0.00	$0.00	$1.63
2020-09-20	$10,874.13	$2.66	$137.71	$0.00	$0.00	$0.00	$0.00	$1.60
2020-09-21	$10,433.59	$2.52	$132.05	$0.00	$0.00	$0.00	$0.00	$1.53
2020-09-22	$10,453.83	$2.55	$131.31	$0.00	$0.00	$0.00	$0.00	$1.53
2020-09-23	$10,466.31	$2.55	$133.07	$0.00	$0.00	$0.00	$0.00	$1.54
2020-09-24	$10,498.75	$2.53	$132.72	$0.00	$0.00	$0.00	$0.00	$1.54
2020-09-25	$10,649.31	$2.54	$130.55	$0.00	$0.00	$0.00	$0.00	$1.55
2020-09-26	$10,725.36	$2.55	$131.83	$0.00	$0.00	$0.00	$0.00	$1.56
2020-09-27	$10,722.15	$2.57	$131.31	$0.00	$0.00	$0.00	$0.00	$1.56
2020-09-28	$10,901.62	$2.62	$132.09	$0.00	$0.00	$0.00	$0.00	$1.59
2020-09-29	$10,751.09	$2.58	$134.21	$0.00	$0.00	$0.00	$0.00	$1.57
2020-09-30	$10,791.10	$2.58	$135.14	$0.00	$0.00	$0.00	$0.00	$1.57
2020-10-01	$10,834.77	$2.61	$137.72	$0.00	$0.00	$0.00	$0.00	$1.59
2020-10-02	$10,533.19	$2.47	$135.00	$0.00	$0.00	$0.00	$0.00	$1.53
2020-10-03	$10,549.53	$2.50	$135.86	$0.00	$0.00	$0.00	$0.00	$1.54
2020-10-04	$10,597.98	$2.51	$134.98	$0.00	$0.00	$0.00	$0.00	$1.54
2020-10-05	$10,720.46	$2.52	$136.53	$0.00	$0.00	$0.00	$0.00	$1.56
2020-10-06	$10,727.97	$2.79	$138.27	$0.00	$0.00	$0.00	$0.00	$1.60
2020-10-07	$10,631.07	$2.70	$136.62	$0.00	$0.00	$0.00	$0.00	$1.58
2020-10-08	$10,894.53	$2.63	$134.03	$0.00	$0.00	$0.00	$0.00	$1.59
2020-10-09	$11,089.63	$2.66	$136.76	$0.00	$0.00	$0.00	$0.00	$1.62
2020-10-10	$11,368.59	$2.70	$139.14	$0.00	$0.00	$0.00	$0.00	$1.65
2020-10-11	$11,402.18	$2.68	$137.55	$0.00	$0.00	$0.00	$0.00	$1.65
2020-10-12	$11,548.06	$2.66	$140.28	$0.00	$0.00	$0.00	$0.00	$1.67
2020-10-13	$11,396.75	$2.65	$136.25	$0.00	$0.00	$0.00	$0.00	$1.65
2020-10-14	$11,356.98	$2.61	$138.22	$0.00	$0.00	$0.00	$0.00	$1.64
2020-10-15	$11,392.31	$2.61	$134.98	$0.00	$0.00	$0.00	$0.00	$1.64
2020-10-16	$11,324.43	$2.54	$135.83	$0.00	$0.00	$0.00	$0.00	$1.62
2020-10-17	$11,338.41	$2.52	$136.11	$0.00	$0.00	$0.00	$0.00	$1.62
2020-10-18	$11,437.44	$2.56	$137.57	$0.00	$0.00	$0.00	$0.00	$1.64
2020-10-19	$11,772.91	$2.58	$138.10	$0.00	$0.00	$0.00	$0.00	$1.67
2020-10-20	$11,956.24	$2.55	$138.40	$0.00	$0.00	$0.00	$0.00	$1.69
2020-10-21	$12,714.31	$2.63	$141.08	$0.00	$0.00	$0.00	$0.00	$1.78
2020-10-22	$12,925.97	$2.68	$144.42	$0.00	$0.00	$0.00	$0.00	$1.81
2020-10-23	$12,926.21	$2.64	$143.95	$0.00	$0.00	$0.00	$0.00	$1.80
2020-10-24	$13,119.45	$2.65	$142.80	$0.00	$0.00	$0.00	$0.00	$1.82
2020-10-25	$12,962.42	$2.63	$140.84	$0.00	$0.00	$0.00	$0.00	$1.80
2020-10-26	$12,966.04	$2.63	$136.52	$0.00	$0.00	$0.00	$0.00	$1.80
2020-10-27	$13,543.60	$2.65	$135.76	$0.00	$0.00	$0.00	$0.00	$1.86
2020-10-28	$13,202.15	$2.65	$135.69	$0.00	$0.00	$0.00	$0.00	$1.83
2020-10-29	$13,398.77	$2.65	$135.04	$0.00	$0.00	$0.00	$0.00	$1.85
2020-10-30	$13,506.82	$2.51	$132.99	$0.00	$0.00	$0.00	$0.00	$1.83
2020-10-31	$13,807.92	$2.53	$132.42	$0.00	$0.00	$0.00	$0.00	$1.87
2020-11-01	$13,808.09	$2.51	$132.09	$0.00	$0.00	$0.00	$0.00	$1.86
2020-11-02	$13,473.10	$2.43	$134.78	$0.00	$0.00	$0.00	$0.00	$1.82
2020-11-03	$13,760.63	$2.34	$131.46	$0.00	$0.00	$0.00	$0.00	$1.83
2020-11-04	$13,886.04	$2.32	$128.06	$0.00	$0.00	$0.00	$0.00	$1.84
2020-11-05	$14,947.42	$2.43	$127.97	$0.00	$0.00	$0.00	$0.00	$1.96
2020-11-06	$15,423.25	$2.50	$132.37	$0.00	$0.00	$0.00	$0.00	$2.02
2020-11-07	$15,345.26	$2.54	$132.91	$0.00	$0.00	$0.00	$0.00	$2.02
2020-11-08	$15,365.68	$2.55	$135.59	$0.00	$0.00	$0.00	$0.00	$2.03
2020-11-09	$15,027.59	$2.48	$131.46	$0.00	$0.00	$0.00	$0.00	$1.98
2020-11-10	$15,155.20	$2.48	$131.69	$0.00	$0.00	$0.00	$0.00	$1.99
2020-11-11	$15,641.69	$2.51	$134.91	$0.00	$0.00	$0.00	$0.00	$2.05
2020-11-12	$16,070.83	$2.48	$135.14	$0.00	$0.00	$0.00	$0.00	$2.09
2020-11-13	$16,121.63	$2.55	$138.10	$0.00	$0.00	$0.00	$0.00	$2.11
2020-11-14	$15,930.00	$2.52	$132.69	$0.00	$0.00	$0.00	$0.00	$2.08
2020-11-15	$16,008.22	$2.52	$136.24	$0.00	$0.00	$0.00	$0.00	$2.09
2020-11-16	$16,407.14	$2.58	$135.50	$0.00	$0.00	$0.00	$0.00	$2.14
2020-11-17	$17,277.18	$2.70	$140.59	$0.00	$0.00	$0.00	$0.00	$2.25
2020-11-18	$17,769.87	$2.58	$138.46	$0.00	$0.00	$0.00	$0.00	$2.27
2020-11-19	$18,068.45	$2.67	$141.51	$0.00	$0.00	$0.00	$0.00	$2.32
2020-11-20	$18,678.98	$2.77	$148.73	$0.00	$0.00	$0.00	$0.00	$2.40
2020-11-21	$18,732.81	$3.09	$155.24	$0.00	$0.00	$0.00	$0.00	$2.46
2020-11-22	$18,242.27	$3.01	$151.70	$0.00	$0.00	$0.00	$0.00	$2.40
2020-11-23	$18,284.88	$3.20	$154.55	$0.00	$0.00	$0.00	$0.00	$2.43
2020-11-24	$19,281.63	$3.50	$165.90	$0.00	$0.00	$0.00	$0.00	$2.59
2020-11-25	$19,148.15	$3.67	$169.64	$0.00	$0.00	$0.00	$0.00	$2.60
2020-11-26	$17,077.63	$2.93	$151.85	$0.00	$0.00	$0.00	$0.00	$2.27
2020-11-27	$16,605.80	$2.80	$147.70	$0.00	$0.00	$0.00	$0.00	$2.20
2020-11-28	$17,403.63	$3.03	$153.17	$0.00	$0.00	$0.00	$0.00	$2.32
2020-11-29	$18,126.32	$2.96	$153.16	$0.00	$0.00	$0.00	$0.00	$2.38
2020-11-30	$19,447.26	$3.16	$159.08	$0.00	$0.00	$0.00	$0.00	$2.55
2020-12-01	$19,257.20	$3.11	$150.23	$0.00	$0.00	$0.00	$0.00	$2.51
2020-12-02	$18,904.87	$3.02	$146.89	$0.00	$0.00	$0.00	$0.00	$2.46
2020-12-03	$18,890.98	$3.12	$153.71	$0.00	$0.00	$0.00	$0.00	$2.48
2020-12-04	$18,967.45	$3.00	$148.21	$0.00	$0.00	$0.00	$0.00	$2.47
2020-12-05	$19,065.05	$2.93	$147.98	$0.00	$0.00	$0.00	$0.00	$2.46
2020-12-06	$19,145.73	$2.95	$148.57	$0.00	$0.00	$0.00	$0.00	$2.48
2020-12-07	$19,220.27	$2.99	$146.88	$0.00	$0.00	$0.00	$0.00	$2.49
2020-12-08	$18,800.72	$2.86	$143.50	$0.00	$0.00	$0.00	$0.00	$2.42
2020-12-09	$18,808.83	$3.00	$139.07	$0.00	$0.00	$0.00	$0.00	$2.44
2020-12-10	$18,101.07	$2.74	$133.92	$0.00	$0.00	$0.00	$0.00	$2.33
2020-12-11	$18,122.07	$2.71	$132.72	$0.00	$0.00	$0.00	$0.00	$2.32
2020-12-12	$18,407.98	$2.74	$130.27	$0.00	$0.00	$0.00	$0.00	$2.36
2020-12-13	$19,164.13	$2.81	$125.20	$0.00	$0.00	$0.00	$0.00	$2.44
2020-12-14	$19,213.17	$2.84	$128.85	$0.00	$0.00	$0.00	$0.00	$2.45
2020-12-15	$19,381.47	$2.88	$130.69	$0.00	$0.00	$0.00	$0.00	$2.47
2020-12-16	$20,639.95	$3.00	$136.51	$0.00	$0.00	$0.00	$0.00	$2.62
2020-12-17	$23,194.57	$3.19	$145.05	$0.00	$0.00	$0.00	$0.00	$2.91
2020-12-18	$22,489.83	$3.01	$140.16	$0.00	$0.00	$0.00	$0.00	$2.81
2020-12-19	$23,478.47	$3.09	$142.71	$0.00	$0.00	$0.00	$0.00	$2.93
2020-12-20	$23,843.16	$3.27	$148.29	$0.00	$0.00	$0.00	$0.00	$2.99
2020-12-21	$23,014.04	$2.99	$139.88	$0.00	$0.00	$0.00	$0.00	$2.86
2020-12-22	$23,579.69	$2.95	$141.88	$0.00	$0.00	$0.00	$0.00	$2.91
2020-12-23	$23,579.24	$2.61	$133.63	$0.00	$0.00	$0.00	$0.00	$2.86
2020-12-24	$23,252.11	$2.55	$128.81	$0.00	$0.00	$0.00	$0.00	$2.81
2020-12-25	$24,093.01	$2.65	$135.30	$0.00	$0.00	$0.00	$0.00	$2.92
2020-12-26	$25,506.57	$2.57	$133.10	$0.00	$0.00	$0.00	$0.00	$3.04
2020-12-27	$27,337.47	$2.81	$137.54	$0.00	$0.00	$0.00	$0.00	$3.27
2020-12-28	$26,892.40	$2.83	$134.77	$0.00	$0.00	$0.00	$0.00	$3.22
2020-12-29	$26,909.94	$2.54	$122.86	$0.00	$0.00	$0.00	$0.00	$3.17
2020-12-30	$26,614.42	$2.60	$126.03	$0.00	$0.00	$0.00	$0.00	$3.15
2020-12-31	$28,144.42	$2.57	$126.50	$0.00	$0.00	$0.00	$0.00	$3.30
2021-01-01	$29,231.33	$2.68	$129.65	$0.00	$0.00	$0.00	$0.00	$3.43
2021-01-02	$31,702.74	$2.63	$132.10	$0.00	$0.00	$0.00	$0.00	$3.67
2021-01-03	$33,666.93	$2.73	$137.46	$0.00	$0.00	$0.00	$0.00	$3.89
2021-01-04	$31,941.18	$2.81	$134.49	$0.00	$0.00	$0.00	$0.00	$3.72
2021-01-05	$32,082.64	$2.86	$137.29	$0.00	$0.00	$0.00	$0.00	$3.75
2021-01-06	$34,665.90	$3.26	$149.30	$0.00	$0.00	$0.00	$0.00	$4.08
2021-01-07	$38,850.00	$3.28	$165.23	$0.00	$0.00	$0.00	$0.00	$4.51
2021-01-08	$40,656.07	$3.07	$180.71	$0.00	$0.00	$0.00	$0.00	$4.67
2021-01-09	$40,509.12	$3.49	$190.07	$0.00	$0.00	$0.00	$0.00	$4.73
2021-01-10	$39,739.11	$3.15	$193.10	$0.00	$0.00	$0.00	$0.00	$4.60
2021-01-11	$32,184.37	$2.53	$159.43	$0.00	$0.00	$0.00	$0.00	$3.73
2021-01-12	$33,912.00	$2.61	$167.83	$0.00	$0.00	$0.00	$0.00	$3.92
2021-01-13	$34,612.79	$2.69	$173.84	$0.00	$0.00	$0.00	$0.00	$4.00
2021-01-14	$39,482.97	$2.78	$173.97	$0.00	$0.00	$0.00	$0.00	$4.50
2021-01-15	$35,589.20	$2.69	$161.72	$0.00	$0.00	$0.00	$0.00	$4.09
2021-01-16	$37,374.72	$2.85	$165.55	$0.00	$0.00	$0.00	$0.00	$4.30
2021-01-17	$35,800.21	$2.75	$161.72	$0.00	$0.00	$0.00	$0.00	$4.12
2021-01-18	$36,398.44	$2.78	$166.42	$0.00	$0.00	$0.00	$0.00	$4.19
